timestamp,day,emptyspots,maxspots,lot,occupiedspots,time,date
2012-12-18 18:10:14,Tuesday,1,28,B,27,18:10:14,2012-12-18
2013-03-06 16:55:12,Wednesday,4,40,C,36,16:55:12,2013-03-06
2013-03-10 14:40:10,Sunday,40,40,C,0,14:40:10,2013-03-10
2012-11-06 11:33:25,Tuesday,15,100,A,85,11:33:25,2012-11-06
2013-03-14 11:25:58,Thursday,1,40,C,39,11:25:58,2013-03-14
2012-12-28 10:35:06,Friday,28,28,B,0,10:35:06,2012-12-28
2013-03-13 07:00:01,Wednesday,38,40,C,2,07:00:01,2013-03-13
2013-03-11 15:45:11,Monday,2,40,C,38,15:45:11,2013-03-11
2012-12-28 16:05:12,Friday,28,28,B,0,16:05:12,2012-12-28
2012-12-12 10:20:05,Wednesday,0,28,B,28,10:20:05,2012-12-12
2013-03-17 07:25:01,Sunday,40,40,C,0,07:25:01,2013-03-17
2012-12-11 15:36:07,Tuesday,0,28,B,28,15:36:07,2012-12-11
2013-03-15 17:15:13,Friday,12,40,C,28,17:15:13,2013-03-15
2013-03-16 08:25:02,Saturday,32,40,C,8,08:25:02,2013-03-16
2013-03-01 18:33:01,Friday,18,40,C,22,18:33:01,2013-03-01
2012-12-20 12:50:07,Thursday,1,28,B,27,12:50:07,2012-12-20
2012-12-23 12:25:08,Sunday,28,28,B,0,12:25:08,2012-12-23
2013-03-19 08:15:02,Tuesday,0,40,C,40,08:15:02,2013-03-19
2013-03-05 09:45:04,Tuesday,0,40,C,40,09:45:04,2013-03-05
2012-12-17 20:15:18,Monday,2,28,B,26,20:15:18,2012-12-17
2012-12-13 19:55:16,Thursday,2,28,B,26,19:55:16,2012-12-13
2012-11-08 15:00:49,Thursday,22,100,A,78,15:00:49,2012-11-08
2013-03-19 10:20:05,Tuesday,0,40,C,40,10:20:05,2013-03-19
2012-12-28 09:35:05,Friday,28,28,B,0,09:35:05,2012-12-28
2012-12-22 20:20:17,Saturday,28,28,B,0,20:20:17,2012-12-22
2013-03-18 10:10:05,Monday,0,40,C,40,10:10:05,2013-03-18
2012-12-11 20:11:13,Tuesday,3,28,B,25,20:11:13,2012-12-11
2012-11-10 07:42:41,Saturday,98,100,A,2,07:42:41,2012-11-10
2013-03-21 17:15:13,Thursday,13,40,C,27,17:15:13,2013-03-21
2012-12-19 17:05:13,Wednesday,0,28,B,28,17:05:13,2012-12-19
2013-03-13 16:15:12,Wednesday,1,40,C,39,16:15:12,2013-03-13
2013-03-11 08:05:02,Monday,0,40,C,40,08:05:02,2013-03-11
2012-11-11 18:24:18,Sunday,92,100,A,8,18:24:18,2012-11-11
2013-03-15 18:35:14,Friday,9,40,C,31,18:35:14,2013-03-15
2012-12-17 09:55:05,Monday,1,28,B,27,09:55:05,2012-12-17
2012-12-28 14:25:10,Friday,28,28,B,0,14:25:10,2012-12-28
2012-12-24 10:20:05,Monday,28,28,B,0,10:20:05,2012-12-24
2012-12-26 18:10:14,Wednesday,28,28,B,0,18:10:14,2012-12-26
2012-11-08 15:05:49,Thursday,21,100,A,79,15:05:49,2012-11-08
2012-11-09 19:32:09,Friday,0,100,A,100,19:32:09,2012-11-09
2012-12-12 16:35:12,Wednesday,2,28,B,26,16:35:12,2012-12-12
2013-03-13 08:00:02,Wednesday,0,40,C,40,08:00:02,2013-03-13
2012-12-13 10:55:06,Thursday,0,28,B,28,10:55:06,2012-12-13
2013-03-15 11:20:06,Friday,0,40,C,40,11:20:06,2013-03-15
2013-03-06 16:40:12,Wednesday,4,40,C,36,16:40:12,2013-03-06
2013-03-17 07:45:02,Sunday,40,40,C,0,07:45:02,2013-03-17
2012-12-28 10:55:06,Friday,28,28,B,0,10:55:06,2012-12-28
2012-11-09 17:32:03,Friday,29,100,A,71,17:32:03,2012-11-09
2012-11-07 09:54:27,Wednesday,7,100,A,93,09:54:27,2012-11-07
2012-11-06 15:23:36,Tuesday,8,100,A,92,15:23:36,2012-11-06
2013-03-02 12:45:07,Saturday,34,40,C,6,12:45:07,2013-03-02
2013-03-20 15:50:11,Wednesday,1,40,C,39,15:50:11,2013-03-20
2013-03-14 16:56:04,Thursday,0,40,C,40,16:56:04,2013-03-14
2012-11-10 08:32:44,Saturday,64,100,A,36,08:32:44,2012-11-10
2012-12-17 11:25:07,Monday,0,28,B,28,11:25:07,2012-12-17
2013-03-22 13:40:09,Friday,0,40,C,40,13:40:09,2013-03-22
2013-03-21 09:05:03,Thursday,0,40,C,40,09:05:03,2013-03-21
2012-12-27 11:45:07,Thursday,27,28,B,1,11:45:07,2012-12-27
2013-03-02 08:40:03,Saturday,26,40,C,14,08:40:03,2013-03-02
2013-03-21 14:20:09,Thursday,0,40,C,40,14:20:09,2013-03-21
2012-12-22 19:15:16,Saturday,28,28,B,0,19:15:16,2012-12-22
2013-03-17 14:20:09,Sunday,40,40,C,0,14:20:09,2013-03-17
2012-12-19 10:25:05,Wednesday,0,28,B,28,10:25:05,2012-12-19
2012-12-07 20:07:28,Friday,10,28,B,18,20:07:28,2012-12-07
2012-12-28 16:55:13,Friday,27,28,B,1,16:55:13,2012-12-28
2012-12-28 21:00:17,Friday,28,28,B,0,21:00:17,2012-12-28
2013-03-18 11:10:06,Monday,1,40,C,39,11:10:06,2013-03-18
2012-12-25 11:30:06,Tuesday,28,28,B,0,11:30:06,2012-12-25
2012-12-21 09:15:04,Friday,7,28,B,21,09:15:04,2012-12-21
2012-11-10 12:17:55,Saturday,54,100,A,46,12:17:55,2012-11-10
2013-03-22 08:25:02,Friday,8,40,C,32,08:25:02,2013-03-22
2013-03-21 07:40:02,Thursday,18,40,C,22,07:40:02,2013-03-21
2012-12-18 16:50:13,Tuesday,0,28,B,28,16:50:13,2012-12-18
2012-11-08 11:30:39,Thursday,19,100,A,81,11:30:39,2012-11-08
2012-12-20 11:20:06,Thursday,0,28,B,28,11:20:06,2012-12-20
2013-03-11 13:15:08,Monday,1,40,C,39,13:15:08,2013-03-11
2013-03-09 13:45:09,Saturday,36,40,C,4,13:45:09,2013-03-09
2013-03-11 06:40:00,Monday,39,40,C,1,06:40:00,2013-03-11
2012-12-23 17:20:13,Sunday,28,28,B,0,17:20:13,2012-12-23
2013-03-11 10:05:04,Monday,0,40,C,40,10:05:04,2013-03-11
2013-03-13 13:40:09,Wednesday,0,40,C,40,13:40:09,2013-03-13
2012-12-17 16:05:13,Monday,2,28,B,26,16:05:13,2012-12-17
2013-03-12 08:35:03,Tuesday,0,40,C,40,08:35:03,2013-03-12
2012-11-06 11:03:23,Tuesday,12,100,A,88,11:03:23,2012-11-06
2012-12-08 08:25:03,Saturday,28,28,B,0,08:25:03,2012-12-08
2012-12-22 20:10:17,Saturday,28,28,B,0,20:10:17,2012-12-22
2013-03-15 11:45:06,Friday,3,40,C,37,11:45:06,2013-03-15
2013-03-03 10:10:04,Sunday,40,40,C,0,10:10:04,2013-03-03
2013-03-19 14:35:10,Tuesday,2,40,C,38,14:35:10,2013-03-19
2012-11-09 16:57:01,Friday,21,100,A,79,16:57:01,2012-11-09
2012-12-29 15:50:39,Saturday,28,28,B,0,15:50:39,2012-12-29
2012-12-19 15:15:11,Wednesday,0,28,B,28,15:15:11,2012-12-19
2013-03-17 16:35:12,Sunday,40,40,C,0,16:35:12,2013-03-17
2013-03-12 15:40:11,Tuesday,0,40,C,40,15:40:11,2013-03-12
2012-12-25 19:25:15,Tuesday,28,28,B,0,19:25:15,2012-12-25
2012-11-08 12:10:41,Thursday,44,100,A,56,12:10:41,2012-11-08
2012-11-08 08:20:30,Thursday,10,100,A,90,08:20:30,2012-11-08
2012-11-09 10:21:42,Friday,7,100,A,93,10:21:42,2012-11-09
2013-03-10 12:45:07,Sunday,40,40,C,0,12:45:07,2013-03-10
2013-03-14 16:06:03,Thursday,2,40,C,38,16:06:03,2013-03-14
2012-12-08 07:40:02,Saturday,28,28,B,0,07:40:02,2012-12-08
2012-11-09 07:56:35,Friday,34,100,A,66,07:56:35,2012-11-09
2013-03-15 16:30:12,Friday,6,40,C,34,16:30:12,2013-03-15
2012-12-28 20:25:17,Friday,28,28,B,0,20:25:17,2012-12-28
2012-11-11 10:58:58,Sunday,100,100,A,0,10:58:58,2012-11-11
2012-12-25 17:15:12,Tuesday,28,28,B,0,17:15:12,2012-12-25
2013-03-20 16:45:12,Wednesday,6,40,C,34,16:45:12,2013-03-20
2012-12-18 20:30:17,Tuesday,7,28,B,21,20:30:17,2012-12-18
2013-03-11 11:50:06,Monday,3,40,C,37,11:50:06,2013-03-11
2012-12-25 16:30:12,Tuesday,28,28,B,0,16:30:12,2012-12-25
2012-11-08 19:16:01,Thursday,0,100,A,100,19:16:01,2012-11-08
2013-03-12 16:55:12,Tuesday,0,40,C,40,16:55:12,2013-03-12
2013-03-10 07:15:01,Sunday,40,40,C,0,07:15:01,2013-03-10
2012-12-22 16:00:12,Saturday,28,28,B,0,16:00:12,2012-12-22
2013-03-02 14:10:09,Saturday,36,40,C,4,14:10:09,2013-03-02
2013-03-16 14:55:10,Saturday,34,40,C,6,14:55:10,2013-03-16
2012-12-28 18:10:14,Friday,27,28,B,1,18:10:14,2012-12-28
2013-03-11 13:45:09,Monday,0,40,C,40,13:45:09,2013-03-11
2013-03-22 11:35:06,Friday,1,40,C,39,11:35:06,2013-03-22
2013-03-06 09:50:04,Wednesday,0,40,C,40,09:50:04,2013-03-06
2012-12-20 17:15:12,Thursday,4,28,B,24,17:15:12,2012-12-20
2012-11-07 12:14:34,Wednesday,55,100,A,45,12:14:34,2012-11-07
2012-12-26 18:45:15,Wednesday,27,28,B,1,18:45:15,2012-12-26
2012-12-14 17:20:14,Friday,7,28,B,21,17:20:14,2012-12-14
2012-12-12 19:45:16,Wednesday,2,28,B,26,19:45:16,2012-12-12
2012-12-29 13:35:36,Saturday,28,28,B,0,13:35:36,2012-12-29
2013-03-02 11:10:06,Saturday,25,40,C,15,11:10:06,2013-03-02
2012-12-23 14:00:09,Sunday,28,28,B,0,14:00:09,2012-12-23
2012-12-25 16:50:12,Tuesday,28,28,B,0,16:50:12,2012-12-25
2013-03-17 09:05:03,Sunday,40,40,C,0,09:05:03,2013-03-17
2012-12-19 12:30:07,Wednesday,6,28,B,22,12:30:07,2012-12-19
2012-11-20 17:54:42,Tuesday,23,100,A,77,17:54:42,2012-11-20
2012-11-10 11:02:51,Saturday,11,100,A,89,11:02:51,2012-11-10
2012-12-25 13:25:08,Tuesday,28,28,B,0,13:25:08,2012-12-25
2013-03-03 12:10:07,Sunday,40,40,C,0,12:10:07,2013-03-03
2012-12-28 17:50:13,Friday,27,28,B,1,17:50:13,2012-12-28
2012-11-07 19:34:55,Wednesday,0,100,A,100,19:34:55,2012-11-07
2013-03-21 11:05:06,Thursday,1,40,C,39,11:05:06,2013-03-21
2012-11-10 07:27:41,Saturday,100,100,A,0,07:27:41,2012-11-10
2012-12-18 12:05:07,Tuesday,2,28,B,26,12:05:07,2012-12-18
2012-12-14 17:30:14,Friday,4,28,B,24,17:30:14,2012-12-14
2013-03-14 16:46:04,Thursday,0,40,C,40,16:46:04,2013-03-14
2012-11-09 11:26:45,Friday,13,100,A,87,11:26:45,2012-11-09
2012-12-22 19:05:16,Saturday,28,28,B,0,19:05:16,2012-12-22
2013-03-09 10:55:05,Saturday,32,40,C,8,10:55:05,2013-03-09
2012-12-14 19:50:17,Friday,3,28,B,25,19:50:17,2012-12-14
2012-12-21 16:40:12,Friday,12,28,B,16,16:40:12,2012-12-21
2013-03-05 16:20:11,Tuesday,0,40,C,40,16:20:11,2013-03-05
2012-12-20 11:45:06,Thursday,2,28,B,26,11:45:06,2012-12-20
2013-03-18 13:40:09,Monday,0,40,C,40,13:40:09,2013-03-18
2013-03-20 15:40:11,Wednesday,1,40,C,39,15:40:11,2013-03-20
2012-12-24 09:05:04,Monday,28,28,B,0,09:05:04,2012-12-24
2013-03-22 12:50:08,Friday,8,40,C,32,12:50:08,2013-03-22
2012-12-15 17:05:14,Saturday,28,28,B,0,17:05:14,2012-12-15
2013-03-05 07:10:01,Tuesday,32,40,C,8,07:10:01,2013-03-05
2012-11-09 11:41:46,Friday,22,100,A,78,11:41:46,2012-11-09
2012-12-07 19:47:28,Friday,11,28,B,17,19:47:28,2012-12-07
2013-03-06 16:35:12,Wednesday,5,40,C,35,16:35:12,2013-03-06
2012-12-24 17:00:12,Monday,28,28,B,0,17:00:12,2012-12-24
2012-12-23 09:25:05,Sunday,28,28,B,0,09:25:05,2012-12-23
2013-03-16 09:20:03,Saturday,21,40,C,19,09:20:03,2013-03-16
2012-11-20 16:54:41,Tuesday,31,100,A,69,16:54:41,2012-11-20
2012-12-19 17:55:14,Wednesday,3,28,B,25,17:55:14,2012-12-19
2012-11-08 13:05:43,Thursday,59,100,A,41,13:05:43,2012-11-08
2012-12-12 14:10:10,Wednesday,0,28,B,28,14:10:10,2012-12-12
2012-12-22 16:20:12,Saturday,28,28,B,0,16:20:12,2012-12-22
2012-12-08 14:45:10,Saturday,28,28,B,0,14:45:10,2012-12-08
2013-03-20 12:00:06,Wednesday,3,40,C,37,12:00:06,2013-03-20
2013-03-14 10:25:57,Thursday,2,40,C,38,10:25:57,2013-03-14
2013-03-13 07:50:02,Wednesday,0,40,C,40,07:50:02,2013-03-13
2013-03-05 10:25:05,Tuesday,0,40,C,40,10:25:05,2013-03-05
2012-12-13 09:50:05,Thursday,0,28,B,28,09:50:05,2012-12-13
2012-12-29 16:35:40,Saturday,28,28,B,0,16:35:40,2012-12-29
2013-03-22 11:25:06,Friday,4,40,C,36,11:25:06,2013-03-22
2013-03-15 13:10:08,Friday,1,40,C,39,13:10:08,2013-03-15
2012-12-24 16:55:12,Monday,28,28,B,0,16:55:12,2012-12-24
2012-12-24 15:15:10,Monday,28,28,B,0,15:15:10,2012-12-24
2012-12-13 12:05:07,Thursday,1,28,B,27,12:05:07,2012-12-13
2012-12-25 18:45:14,Tuesday,28,28,B,0,18:45:14,2012-12-25
2012-12-29 10:10:05,Saturday,28,28,B,0,10:10:05,2012-12-29
2012-12-19 16:10:12,Wednesday,0,28,B,28,16:10:12,2012-12-19
2012-11-20 10:24:40,Tuesday,7,100,A,93,10:24:40,2012-11-20
2012-12-29 12:40:35,Saturday,28,28,B,0,12:40:35,2012-12-29
2012-11-10 12:12:54,Saturday,51,100,A,49,12:12:54,2012-11-10
2013-03-21 10:40:05,Thursday,0,40,C,40,10:40:05,2013-03-21
2012-11-11 17:04:15,Sunday,92,100,A,8,17:04:15,2012-11-11
2012-12-29 18:30:42,Saturday,28,28,B,0,18:30:42,2012-12-29
2012-11-20 09:39:40,Tuesday,5,100,A,95,09:39:40,2012-11-20
2012-11-09 12:16:48,Friday,50,100,A,50,12:16:48,2012-11-09
2012-12-23 08:40:03,Sunday,28,28,B,0,08:40:03,2012-12-23
2013-03-10 18:10:14,Sunday,40,40,C,0,18:10:14,2013-03-10
2013-03-13 06:40:00,Wednesday,40,40,C,0,06:40:00,2013-03-13
2012-12-08 14:35:10,Saturday,28,28,B,0,14:35:10,2012-12-08
2012-12-29 16:05:39,Saturday,28,28,B,0,16:05:39,2012-12-29
2012-12-23 08:50:04,Sunday,28,28,B,0,08:50:04,2012-12-23
2013-03-14 16:31:04,Thursday,0,40,C,40,16:31:04,2013-03-14
2013-03-11 14:50:10,Monday,2,40,C,38,14:50:10,2013-03-11
2012-12-23 15:25:11,Sunday,28,28,B,0,15:25:11,2012-12-23
2013-03-20 11:20:06,Wednesday,6,40,C,34,11:20:06,2013-03-20
2012-12-12 16:55:13,Wednesday,2,28,B,26,16:55:13,2012-12-12
2012-12-25 14:55:10,Tuesday,28,28,B,0,14:55:10,2012-12-25
2012-12-23 10:00:05,Sunday,28,28,B,0,10:00:05,2012-12-23
2012-11-06 12:58:29,Tuesday,52,100,A,48,12:58:29,2012-11-06
2012-11-06 10:58:23,Tuesday,9,100,A,91,10:58:23,2012-11-06
2012-12-28 17:15:13,Friday,28,28,B,0,17:15:13,2012-12-28
2012-12-28 19:35:16,Friday,28,28,B,0,19:35:16,2012-12-28
2012-11-08 07:50:28,Thursday,39,100,A,61,07:50:28,2012-11-08
2012-12-21 17:45:14,Friday,13,28,B,15,17:45:14,2012-12-21
2012-12-11 20:46:14,Tuesday,7,28,B,21,20:46:14,2012-12-11
2013-03-17 12:55:08,Sunday,40,40,C,0,12:55:08,2013-03-17
2012-12-25 15:05:10,Tuesday,28,28,B,0,15:05:10,2012-12-25
2013-03-18 11:40:06,Monday,4,40,C,36,11:40:06,2013-03-18
2012-11-11 11:13:59,Sunday,100,100,A,0,11:13:59,2012-11-11
2013-03-11 17:55:14,Monday,12,40,C,28,17:55:14,2013-03-11
2013-03-13 15:00:10,Wednesday,0,40,C,40,15:00:10,2013-03-13
2012-12-12 12:45:08,Wednesday,4,28,B,24,12:45:08,2012-12-12
2013-03-19 06:35:00,Tuesday,40,40,C,0,06:35:00,2013-03-19
2012-12-29 13:25:36,Saturday,28,28,B,0,13:25:36,2012-12-29
2013-03-21 15:10:10,Thursday,0,40,C,40,15:10:10,2013-03-21
2012-11-09 14:46:55,Friday,24,100,A,76,14:46:55,2012-11-09
2012-11-07 09:14:25,Wednesday,7,100,A,93,09:14:25,2012-11-07
2013-03-17 07:40:02,Sunday,40,40,C,0,07:40:02,2013-03-17
2012-12-21 14:15:09,Friday,10,28,B,18,14:15:09,2012-12-21
2013-03-05 10:55:05,Tuesday,0,40,C,40,10:55:05,2013-03-05
2013-03-20 08:15:02,Wednesday,1,40,C,39,08:15:02,2013-03-20
2012-12-13 17:20:13,Thursday,0,28,B,28,17:20:13,2012-12-13
2013-03-06 14:10:09,Wednesday,0,40,C,40,14:10:09,2013-03-06
2013-03-18 16:20:12,Monday,1,40,C,39,16:20:12,2013-03-18
2013-03-05 16:00:11,Tuesday,0,40,C,40,16:00:11,2013-03-05
2012-12-22 17:45:14,Saturday,27,28,B,1,17:45:14,2012-12-22
2012-12-19 11:35:06,Wednesday,0,28,B,28,11:35:06,2012-12-19
2013-03-12 09:50:04,Tuesday,0,40,C,40,09:50:04,2013-03-12
2013-03-12 18:10:14,Tuesday,4,40,C,36,18:10:14,2013-03-12
2013-03-22 07:15:01,Friday,35,40,C,5,07:15:01,2013-03-22
2013-03-13 14:30:09,Wednesday,1,40,C,39,14:30:09,2013-03-13
2013-03-03 14:00:09,Sunday,40,40,C,0,14:00:09,2013-03-03
2012-12-28 09:20:04,Friday,28,28,B,0,09:20:04,2012-12-28
2013-03-22 13:35:08,Friday,0,40,C,40,13:35:08,2013-03-22
2013-03-12 09:40:04,Tuesday,0,40,C,40,09:40:04,2013-03-12
2013-03-19 09:35:04,Tuesday,0,40,C,40,09:35:04,2013-03-19
2012-12-28 20:00:16,Friday,28,28,B,0,20:00:16,2012-12-28
2013-03-16 07:35:01,Saturday,38,40,C,2,07:35:01,2013-03-16
2012-12-08 16:50:13,Saturday,28,28,B,0,16:50:13,2012-12-08
2012-12-17 10:25:06,Monday,0,28,B,28,10:25:06,2012-12-17
2012-11-09 09:01:38,Friday,5,100,A,95,09:01:38,2012-11-09
2013-03-02 17:20:13,Saturday,36,40,C,4,17:20:13,2013-03-02
2012-11-09 13:16:51,Friday,55,100,A,45,13:16:51,2012-11-09
2013-03-02 15:10:10,Saturday,34,40,C,6,15:10:10,2013-03-02
2013-03-05 08:20:02,Tuesday,0,40,C,40,08:20:02,2013-03-05
2013-03-10 16:00:11,Sunday,40,40,C,0,16:00:11,2013-03-10
2012-11-10 12:57:57,Saturday,92,100,A,8,12:57:57,2012-11-10
2012-11-07 15:19:43,Wednesday,19,100,A,81,15:19:43,2012-11-07
2012-12-08 11:25:06,Saturday,27,28,B,1,11:25:06,2012-12-08
2012-12-17 16:50:14,Monday,2,28,B,26,16:50:14,2012-12-17
2012-12-26 12:00:07,Wednesday,27,28,B,1,12:00:07,2012-12-26
2013-03-17 08:45:03,Sunday,40,40,C,0,08:45:03,2013-03-17
2012-11-09 08:46:38,Friday,7,100,A,93,08:46:38,2012-11-09
2012-12-20 15:30:10,Thursday,0,28,B,28,15:30:10,2012-12-20
2012-11-11 18:59:19,Sunday,92,100,A,8,18:59:19,2012-11-11
2012-12-18 20:35:17,Tuesday,7,28,B,21,20:35:17,2012-12-18
2012-12-07 16:57:25,Friday,2,28,B,26,16:57:25,2012-12-07
2013-03-09 09:20:03,Saturday,33,40,C,7,09:20:03,2013-03-09
2013-03-16 08:45:03,Saturday,26,40,C,14,08:45:03,2013-03-16
2012-12-22 18:15:15,Saturday,28,28,B,0,18:15:15,2012-12-22
2012-12-22 11:15:07,Saturday,27,28,B,1,11:15:07,2012-12-22
2013-03-09 12:50:07,Saturday,34,40,C,6,12:50:07,2013-03-09
2012-12-22 16:25:13,Saturday,28,28,B,0,16:25:13,2012-12-22
2013-03-06 11:40:06,Wednesday,1,40,C,39,11:40:06,2013-03-06
2012-11-11 15:19:10,Sunday,93,100,A,7,15:19:10,2012-11-11
2013-03-11 07:45:02,Monday,0,40,C,40,07:45:02,2013-03-11
2012-12-15 09:40:05,Saturday,22,28,B,6,09:40:05,2012-12-15
2012-11-10 07:07:40,Saturday,100,100,A,0,07:07:40,2012-11-10
2012-12-19 15:50:11,Wednesday,0,28,B,28,15:50:11,2012-12-19
2013-03-10 15:00:10,Sunday,40,40,C,0,15:00:10,2013-03-10
2013-03-05 08:55:03,Tuesday,0,40,C,40,08:55:03,2013-03-05
2013-03-17 08:05:02,Sunday,40,40,C,0,08:05:02,2013-03-17
2012-11-10 11:22:52,Saturday,20,100,A,80,11:22:52,2012-11-10
2012-12-21 11:20:06,Friday,5,28,B,23,11:20:06,2012-12-21
2012-12-17 11:15:07,Monday,0,28,B,28,11:15:07,2012-12-17
2012-12-20 10:35:05,Thursday,0,28,B,28,10:35:05,2012-12-20
2012-11-09 13:46:52,Friday,42,100,A,58,13:46:52,2012-11-09
2012-12-23 15:20:11,Sunday,27,28,B,1,15:20:11,2012-12-23
2012-11-09 10:11:42,Friday,4,100,A,96,10:11:42,2012-11-09
2012-11-08 19:21:01,Thursday,0,100,A,100,19:21:01,2012-11-08
2012-11-11 17:39:16,Sunday,91,100,A,9,17:39:16,2012-11-11
2012-11-10 08:12:43,Saturday,87,100,A,13,08:12:43,2012-11-10
2013-03-06 16:10:12,Wednesday,0,40,C,40,16:10:12,2013-03-06
2012-11-09 12:56:50,Friday,62,100,A,38,12:56:50,2012-11-09
2013-03-20 15:15:10,Wednesday,1,40,C,39,15:15:10,2013-03-20
2012-12-18 11:35:07,Tuesday,1,28,B,27,11:35:07,2012-12-18
2013-03-10 09:00:03,Sunday,39,40,C,1,09:00:03,2013-03-10
2013-03-12 18:15:14,Tuesday,0,40,C,40,18:15:14,2013-03-12
2013-03-19 10:00:04,Tuesday,1,40,C,39,10:00:04,2013-03-19
2012-12-20 17:05:12,Thursday,6,28,B,22,17:05:12,2012-12-20
2012-12-14 15:20:12,Friday,0,28,B,28,15:20:12,2012-12-14
2012-12-20 18:45:14,Thursday,1,28,B,27,18:45:14,2012-12-20
2012-12-15 13:35:09,Saturday,26,28,B,2,13:35:09,2012-12-15
2013-03-11 07:55:02,Monday,0,40,C,40,07:55:02,2013-03-11
2012-11-08 17:25:55,Thursday,26,100,A,74,17:25:55,2012-11-08
2012-12-12 10:55:06,Wednesday,1,28,B,27,10:55:06,2012-12-12
2013-03-14 17:46:05,Thursday,7,40,C,33,17:46:05,2013-03-14
2012-12-24 13:55:09,Monday,28,28,B,0,13:55:09,2012-12-24
2012-12-16 14:30:10,Sunday,1,28,B,27,14:30:10,2012-12-16
2012-12-08 12:25:08,Saturday,26,28,B,2,12:25:08,2012-12-08
2013-03-21 17:55:13,Thursday,8,40,C,32,17:55:13,2013-03-21
2012-12-28 16:35:12,Friday,27,28,B,1,16:35:12,2012-12-28
2012-12-18 12:30:08,Tuesday,5,28,B,23,12:30:08,2012-12-18
2013-03-20 16:10:11,Wednesday,0,40,C,40,16:10:11,2013-03-20
2013-03-12 14:35:10,Tuesday,0,40,C,40,14:35:10,2013-03-12
2013-03-17 11:05:05,Sunday,40,40,C,0,11:05:05,2013-03-17
2012-12-20 13:00:07,Thursday,1,28,B,27,13:00:07,2012-12-20
2012-12-26 10:40:06,Wednesday,26,28,B,2,10:40:06,2012-12-26
2013-03-06 11:45:06,Wednesday,0,40,C,40,11:45:06,2013-03-06
2012-12-15 09:15:04,Saturday,26,28,B,2,09:15:04,2012-12-15
2012-12-16 19:55:17,Sunday,28,28,B,0,19:55:17,2012-12-16
2012-11-10 08:57:45,Saturday,16,100,A,84,08:57:45,2012-11-10
2013-03-13 12:35:07,Wednesday,0,40,C,40,12:35:07,2013-03-13
2013-03-09 18:35:14,Saturday,38,40,C,2,18:35:14,2013-03-09
2012-11-20 17:09:42,Tuesday,28,100,A,72,17:09:42,2012-11-20
2013-03-02 12:35:07,Saturday,33,40,C,7,12:35:07,2013-03-02
2013-03-19 12:35:07,Tuesday,2,40,C,38,12:35:07,2013-03-19
2013-03-05 15:00:10,Tuesday,1,40,C,39,15:00:10,2013-03-05
2013-03-06 18:00:14,Wednesday,0,40,C,40,18:00:14,2013-03-06
2013-03-19 07:25:01,Tuesday,16,40,C,24,07:25:01,2013-03-19
2013-03-20 12:30:07,Wednesday,4,40,C,36,12:30:07,2013-03-20
2012-12-29 13:55:37,Saturday,28,28,B,0,13:55:37,2012-12-29
2013-03-11 10:00:04,Monday,0,40,C,40,10:00:04,2013-03-11
2013-03-12 11:05:06,Tuesday,1,40,C,39,11:05:06,2013-03-12
2012-12-17 18:25:16,Monday,6,28,B,22,18:25:16,2012-12-17
2012-12-26 13:05:08,Wednesday,27,28,B,1,13:05:08,2012-12-26
2012-12-16 14:00:10,Sunday,0,28,B,28,14:00:10,2012-12-16
2013-03-12 09:55:04,Tuesday,1,40,C,39,09:55:04,2013-03-12
2012-11-10 07:47:42,Saturday,98,100,A,2,07:47:42,2012-11-10
2012-11-08 15:30:50,Thursday,23,100,A,77,15:30:50,2012-11-08
2013-03-02 10:55:05,Saturday,25,40,C,15,10:55:05,2013-03-02
2012-12-28 20:15:16,Friday,28,28,B,0,20:15:16,2012-12-28
2013-03-15 15:45:11,Friday,0,40,C,40,15:45:11,2013-03-15
2012-12-28 17:40:13,Friday,27,28,B,1,17:40:13,2012-12-28
2013-03-06 08:40:03,Wednesday,0,40,C,40,08:40:03,2013-03-06
2012-11-09 12:51:49,Friday,59,100,A,41,12:51:49,2012-11-09
2012-12-24 10:05:05,Monday,28,28,B,0,10:05:05,2012-12-24
2013-03-18 10:20:05,Monday,0,40,C,40,10:20:05,2013-03-18
2012-11-08 12:50:43,Thursday,56,100,A,44,12:50:43,2012-11-08
2012-12-11 16:51:09,Tuesday,0,28,B,28,16:51:09,2012-12-11
2013-03-17 09:50:04,Sunday,40,40,C,0,09:50:04,2013-03-17
2013-03-12 16:45:12,Tuesday,1,40,C,39,16:45:12,2013-03-12
2012-12-28 15:00:11,Friday,28,28,B,0,15:00:11,2012-12-28
2013-03-03 07:30:01,Sunday,40,40,C,0,07:30:01,2013-03-03
2013-03-21 08:30:03,Thursday,0,40,C,40,08:30:03,2013-03-21
2013-03-16 13:05:08,Saturday,33,40,C,7,13:05:08,2013-03-16
2013-03-11 10:45:05,Monday,0,40,C,40,10:45:05,2013-03-11
2012-12-22 15:30:11,Saturday,28,28,B,0,15:30:11,2012-12-22
2012-12-13 11:55:07,Thursday,0,28,B,28,11:55:07,2012-12-13
2013-03-09 10:35:05,Saturday,32,40,C,8,10:35:05,2013-03-09
2012-12-21 15:25:11,Friday,9,28,B,19,15:25:11,2012-12-21
2012-12-22 20:00:17,Saturday,27,28,B,1,20:00:17,2012-12-22
2012-12-20 15:15:10,Thursday,0,28,B,28,15:15:10,2012-12-20
